"Year","County FIPS Code","County Name","Gross Domestic Product ($1,000)","GDP Unit of Measure"
"2004","42063","Indiana, PA","$3,190,026","Thousands of dollars"
"2004","42065","Jefferson, PA","$1,089,982","Thousands of dollars"
"2004","42067","Juniata, PA","$529,679","Thousands of dollars"
"2004","42069","Lackawanna, PA","$6,537,872","Thousands of dollars"
"2004","42071","Lancaster, PA","$19,246,081","Thousands of dollars"
"2004","42073","Lawrence, PA","$2,237,288","Thousands of dollars"
"2004","42075","Lebanon, PA","$3,604,618","Thousands of dollars"
"2004","42077","Lehigh, PA","$17,151,564","Thousands of dollars"
"2004","42079","Luzerne, PA","$10,604,705","Thousands of dollars"
"2004","42081","Lycoming, PA","$3,599,675","Thousands of dollars"
"2004","42083","McKean, PA","$1,271,254","Thousands of dollars"
"2004","42085","Mercer, PA","$3,268,702","Thousands of dollars"
"2004","42087","Mifflin, PA","$1,093,461","Thousands of dollars"
"2004","42089","Monroe, PA","$4,292,479","Thousands of dollars"
"2004","42091","Montgomery, PA","$53,549,611","Thousands of dollars"
"2004","42093","Montour, PA","$1,194,851","Thousands of dollars"
"2004","42095","Northampton, PA","$8,008,927","Thousands of dollars"
"2004","42097","Northumberland, PA","$2,237,321","Thousands of dollars"
"2004","42099","Perry, PA","$645,660","Thousands of dollars"
"2004","42101","Philadelphia, PA","$63,612,445","Thousands of dollars"
"2004","42103","Pike, PA","$954,884","Thousands of dollars"
"2004","42105","Potter, PA","$1,017,366","Thousands of dollars"
"2004","42107","Schuylkill, PA","$3,540,144","Thousands of dollars"
"2004","42109","Snyder, PA","$1,142,215","Thousands of dollars"
"2004","42111","Somerset, PA","$1,796,740","Thousands of dollars"
"2004","42113","Sullivan, PA","$125,181","Thousands of dollars"
"2004","42115","Susquehanna, PA","$732,216","Thousands of dollars"
"2004","42117","Tioga, PA","$915,367","Thousands of dollars"
"2004","42119","Union, PA","$1,225,182","Thousands of dollars"
"2004","42121","Venango, PA","$1,424,387","Thousands of dollars"
"2004","42123","Warren, PA","$1,311,959","Thousands of dollars"
"2004","42125","Washington, PA","$6,008,233","Thousands of dollars"
"2004","42127","Wayne, PA","$1,145,195","Thousands of dollars"
"2004","42129","Westmoreland, PA","$10,038,181","Thousands of dollars"
"2004","42131","Wyoming, PA","$827,241","Thousands of dollars"
"2004","42133","York, PA","$14,452,433","Thousands of dollars"
"2003","42001","Adams, PA","$2,260,012","Thousands of dollars"
"2003","42003","Allegheny, PA","$60,034,018","Thousands of dollars"
"2003","42005","Armstrong, PA","$1,793,972","Thousands of dollars"
"2003","42007","Beaver, PA","$4,771,931","Thousands of dollars"
"2003","42009","Bedford, PA","$1,010,745","Thousands of dollars"
"2003","42011","Berks, PA","$12,451,299","Thousands of dollars"
"2003","42013","Blair, PA","$3,832,197","Thousands of dollars"
"2003","42015","Bradford, PA","$1,625,471","Thousands of dollars"
"2003","42017","Bucks, PA","$22,374,744","Thousands of dollars"
"2003","42019","Butler, PA","$5,519,838","Thousands of dollars"
"2003","42021","Cambria, PA","$3,608,591","Thousands of dollars"
"2003","42023","Cameron, PA","$164,977","Thousands of dollars"
"2003","42025","Carbon, PA","$1,158,535","Thousands of dollars"
"2003","42027","Centre, PA","$4,701,367","Thousands of dollars"
"2003","42029","Chester, PA","$25,156,870","Thousands of dollars"
"2003","42031","Clarion, PA","$981,685","Thousands of dollars"
"2003","42033","Clearfield, PA","$2,032,064","Thousands of dollars"
"2003","42035","Clinton, PA","$856,615","Thousands of dollars"
"2003","42037","Columbia, PA","$1,676,445","Thousands of dollars"
"2003","42039","Crawford, PA","$1,984,243","Thousands of dollars"
"2003","42041","Cumberland, PA","$9,523,753","Thousands of dollars"
"2003","42043","Dauphin, PA","$13,593,691","Thousands of dollars"
"2003","42045","Delaware, PA","$20,693,775","Thousands of dollars"
"2003","42047","Elk, PA","$1,027,145","Thousands of dollars"
"2003","42049","Erie, PA","$8,422,007","Thousands of dollars"
"2003","42051","Fayette, PA","$2,585,215","Thousands of dollars"
"2003","42053","Forest, PA","$135,706","Thousands of dollars"
"2003","42055","Franklin, PA","$3,452,870","Thousands of dollars"
"2003","42057","Fulton, PA","$320,529","Thousands of dollars"
"2003","42059","Greene, PA","$1,504,335","Thousands of dollars"
"2003","42061","Huntingdon, PA","$843,338","Thousands of dollars"
"2003","42063","Indiana, PA","$3,009,031","Thousands of dollars"
"2003","42065","Jefferson, PA","$1,054,893","Thousands of dollars"
"2003","42067","Juniata, PA","$501,561","Thousands of dollars"
"2003","42069","Lackawanna, PA","$6,279,612","Thousands of dollars"
"2003","42071","Lancaster, PA","$18,431,329","Thousands of dollars"
"2003","42073","Lawrence, PA","$2,128,138","Thousands of dollars"
"2003","42075","Lebanon, PA","$3,309,720","Thousands of dollars"
"2003","42077","Lehigh, PA","$19,401,354","Thousands of dollars"
"2003","42079","Luzerne, PA","$10,111,903","Thousands of dollars"
"2003","42081","Lycoming, PA","$3,415,544","Thousands of dollars"
"2003","42083","McKean, PA","$1,220,008","Thousands of dollars"
"2003","42085","Mercer, PA","$3,096,261","Thousands of dollars"
"2003","42087","Mifflin, PA","$1,023,127","Thousands of dollars"
"2003","42089","Monroe, PA","$3,865,901","Thousands of dollars"
"2003","42091","Montgomery, PA","$50,100,100","Thousands of dollars"
"2003","42093","Montour, PA","$1,078,289","Thousands of dollars"
"2003","42095","Northampton, PA","$7,501,803","Thousands of dollars"
"2003","42097","Northumberland, PA","$2,251,714","Thousands of dollars"
"2003","42099","Perry, PA","$592,993","Thousands of dollars"
"2003","42101","Philadelphia, PA","$58,923,408","Thousands of dollars"
"2003","42103","Pike, PA","$878,694","Thousands of dollars"
"2003","42105","Potter, PA","$636,932","Thousands of dollars"
"2003","42107","Schuylkill, PA","$3,400,316","Thousands of dollars"
"2003","42109","Snyder, PA","$1,063,687","Thousands of dollars"
"2003","42111","Somerset, PA","$1,700,102","Thousands of dollars"
"2003","42113","Sullivan, PA","$125,135","Thousands of dollars"
"2003","42115","Susquehanna, PA","$698,824","Thousands of dollars"
"2003","42117","Tioga, PA","$857,312","Thousands of dollars"
"2003","42119","Union, PA","$1,130,767","Thousands of dollars"
"2003","42121","Venango, PA","$1,325,073","Thousands of dollars"
"2003","42123","Warren, PA","$1,214,213","Thousands of dollars"
"2003","42125","Washington, PA","$5,531,240","Thousands of dollars"
"2003","42127","Wayne, PA","$1,087,295","Thousands of dollars"
"2003","42129","Westmoreland, PA","$9,282,848","Thousands of dollars"
"2003","42131","Wyoming, PA","$821,659","Thousands of dollars"
"2003","42133","York, PA","$13,329,572","Thousands of dollars"
"2002","42001","Adams, PA","$2,229,805","Thousands of dollars"
"2002","42003","Allegheny, PA","$57,133,149","Thousands of dollars"
"2002","42005","Armstrong, PA","$1,746,189","Thousands of dollars"
"2002","42007","Beaver, PA","$4,671,242","Thousands of dollars"
"2002","42009","Bedford, PA","$968,523","Thousands of dollars"
"2002","42011","Berks, PA","$12,072,665","Thousands of dollars"
"2002","42013","Blair, PA","$3,683,374","Thousands of dollars"
"2002","42015","Bradford, PA","$1,535,221","Thousands of dollars"
"2002","42017","Bucks, PA","$21,766,486","Thousands of dollars"
"2002","42019","Butler, PA","$5,045,678","Thousands of dollars"
"2002","42021","Cambria, PA","$3,499,511","Thousands of dollars"
"2002","42023","Cameron, PA","$163,460","Thousands of dollars"
"2002","42025","Carbon, PA","$1,084,696","Thousands of dollars"
"2002","42027","Centre, PA","$4,462,981","Thousands of dollars"
"2002","42029","Chester, PA","$22,934,370","Thousands of dollars"
"2002","42031","Clarion, PA","$947,271","Thousands of dollars"
"2002","42033","Clearfield, PA","$2,011,638","Thousands of dollars"
"2002","42035","Clinton, PA","$812,817","Thousands of dollars"
"2002","42037","Columbia, PA","$1,675,170","Thousands of dollars"
"2002","42039","Crawford, PA","$1,961,716","Thousands of dollars"
"2002","42041","Cumberland, PA","$9,158,516","Thousands of dollars"
"2002","42043","Dauphin, PA","$12,767,970","Thousands of dollars"
"2002","42045","Delaware, PA","$19,476,977","Thousands of dollars"
"2002","42047","Elk, PA","$1,017,226","Thousands of dollars"
"2002","42049","Erie, PA","$8,190,099","Thousands of dollars"
"2002","42051","Fayette, PA","$2,472,659","Thousands of dollars"
"2002","42053","Forest, PA","$120,105","Thousands of dollars"
"2002","42055","Franklin, PA","$3,157,729","Thousands of dollars"
"2002","42057","Fulton, PA","$325,284","Thousands of dollars"
"2002","42059","Greene, PA","$1,453,847","Thousands of dollars"
"2002","42061","Huntingdon, PA","$806,141","Thousands of dollars"
"2002","42063","Indiana, PA","$2,771,311","Thousands of dollars"
"2002","42065","Jefferson, PA","$983,561","Thousands of dollars"
"2002","42067","Juniata, PA","$455,811","Thousands of dollars"
"2002","42069","Lackawanna, PA","$6,101,777","Thousands of dollars"
"2002","42071","Lancaster, PA","$17,461,757","Thousands of dollars"
"2002","42073","Lawrence, PA","$2,059,366","Thousands of dollars"
"2002","42075","Lebanon, PA","$3,059,178","Thousands of dollars"
"2002","42077","Lehigh, PA","$22,439,987","Thousands of dollars"
"2002","42079","Luzerne, PA","$9,715,832","Thousands of dollars"
"2002","42081","Lycoming, PA","$3,268,246","Thousands of dollars"
"2002","42083","McKean, PA","$1,101,218","Thousands of dollars"
"2002","42085","Mercer, PA","$2,972,109","Thousands of dollars"
"2002","42087","Mifflin, PA","$1,008,729","Thousands of dollars"
"2002","42089","Monroe, PA","$3,715,022","Thousands of dollars"
"2002","42091","Montgomery, PA","$46,919,286","Thousands of dollars"
"2002","42093","Montour, PA","$1,019,539","Thousands of dollars"
"2002","42095","Northampton, PA","$7,103,147","Thousands of dollars"
"2002","42097","Northumberland, PA","$2,094,814","Thousands of dollars"
"2002","42099","Perry, PA","$542,681","Thousands of dollars"
"2002","42101","Philadelphia, PA","$55,870,306","Thousands of dollars"
"2002","42103","Pike, PA","$818,631","Thousands of dollars"
"2002","42105","Potter, PA","$615,295","Thousands of dollars"
"2002","42107","Schuylkill, PA","$3,279,191","Thousands of dollars"
"2002","42109","Snyder, PA","$1,039,832","Thousands of dollars"
"2002","42111","Somerset, PA","$1,620,647","Thousands of dollars"
"2002","42113","Sullivan, PA","$125,605","Thousands of dollars"
"2002","42115","Susquehanna, PA","$655,496","Thousands of dollars"
"2002","42117","Tioga, PA","$852,164","Thousands of dollars"
"2002","42119","Union, PA","$1,062,212","Thousands of dollars"
"2002","42121","Venango, PA","$1,262,540","Thousands of dollars"
"2002","42123","Warren, PA","$1,053,132","Thousands of dollars"
"2002","42125","Washington, PA","$5,267,443","Thousands of dollars"
"2002","42127","Wayne, PA","$1,033,885","Thousands of dollars"
"2002","42129","Westmoreland, PA","$8,910,652","Thousands of dollars"
"2002","42131","Wyoming, PA","$796,168","Thousands of dollars"
"2002","42133","York, PA","$12,478,377","Thousands of dollars"
"2001","42001","Adams, PA","$2,029,664","Thousands of dollars"
"2001","42003","Allegheny, PA","$55,626,972","Thousands of dollars"
"2001","42005","Armstrong, PA","$1,674,311","Thousands of dollars"
"2001","42007","Beaver, PA","$4,596,122","Thousands of dollars"
"2001","42009","Bedford, PA","$966,771","Thousands of dollars"
"2001","42011","Berks, PA","$11,732,498","Thousands of dollars"
"2001","42013","Blair, PA","$3,631,369","Thousands of dollars"
"2001","42015","Bradford, PA","$1,473,127","Thousands of dollars"
"2001","42017","Bucks, PA","$20,839,337","Thousands of dollars"
"2001","42019","Butler, PA","$4,719,419","Thousands of dollars"
"2001","42021","Cambria, PA","$3,458,651","Thousands of dollars"
"2001","42023","Cameron, PA","$157,010","Thousands of dollars"
"2001","42025","Carbon, PA","$1,041,053","Thousands of dollars"
"2001","42027","Centre, PA","$4,188,620","Thousands of dollars"
"2001","42029","Chester, PA","$22,038,544","Thousands of dollars"
"2001","42031","Clarion, PA","$903,910","Thousands of dollars"
"2001","42033","Clearfield, PA","$1,941,808","Thousands of dollars"
"2001","42035","Clinton, PA","$787,366","Thousands of dollars"
"2001","42037","Columbia, PA","$1,539,580","Thousands of dollars"
"2001","42039","Crawford, PA","$1,921,063","Thousands of dollars"
"2001","42041","Cumberland, PA","$8,854,904","Thousands of dollars"
"2001","42043","Dauphin, PA","$12,083,095","Thousands of dollars"
"2001","42045","Delaware, PA","$18,634,136","Thousands of dollars"
"2001","42047","Elk, PA","$1,004,201","Thousands of dollars"
"2001","42049","Erie, PA","$8,133,604","Thousands of dollars"
"2001","42051","Fayette, PA","$2,302,163","Thousands of dollars"
"2001","42053","Forest, PA","$109,551","Thousands of dollars"
"2001","42055","Franklin, PA","$3,167,495","Thousands of dollars"
"2001","42057","Fulton, PA","$305,821","Thousands of dollars"
"2001","42059","Greene, PA","$1,572,995","Thousands of dollars"
"2001","42061","Huntingdon, PA","$797,814","Thousands of dollars"
"2001","42063","Indiana, PA","$2,844,945","Thousands of dollars"
"2001","42065","Jefferson, PA","$939,123","Thousands of dollars"
"2001","42067","Juniata, PA","$438,730","Thousands of dollars"
"2001","42069","Lackawanna, PA","$6,050,419","Thousands of dollars"
"2001","42071","Lancaster, PA","$16,899,355","Thousands of dollars"
"2001","42073","Lawrence, PA","$1,980,257","Thousands of dollars"
"2001","42075","Lebanon, PA","$2,934,438","Thousands of dollars"
"2001","42077","Lehigh, PA","$22,556,460","Thousands of dollars"
"2001","42079","Luzerne, PA","$9,640,688","Thousands of dollars"
"2001","42081","Lycoming, PA","$3,268,248","Thousands of dollars"
"2001","42083","McKean, PA","$1,051,107","Thousands of dollars"
"2001","42085","Mercer, PA","$2,802,385","Thousands of dollars"
"2001","42087","Mifflin, PA","$977,943","Thousands of dollars"
"2001","42089","Monroe, PA","$3,509,853","Thousands of dollars"
"2001","42091","Montgomery, PA","$45,751,838","Thousands of dollars"
"2001","42093","Montour, PA","$983,809","Thousands of dollars"
"2001","42095","Northampton, PA","$6,856,016","Thousands of dollars"
"2001","42097","Northumberland, PA","$2,109,928","Thousands of dollars"
"2001","42099","Perry, PA","$544,024","Thousands of dollars"
"2001","42101","Philadelphia, PA","$54,557,566","Thousands of dollars"
"2001","42103","Pike, PA","$728,655","Thousands of dollars"
"2001","42105","Potter, PA","$591,047","Thousands of dollars"
"2001","42107","Schuylkill, PA","$3,285,770","Thousands of dollars"
"2001","42109","Snyder, PA","$994,855","Thousands of dollars"
"2001","42111","Somerset, PA","$1,642,798","Thousands of dollars"
"2001","42113","Sullivan, PA","$112,524","Thousands of dollars"
"2001","42115","Susquehanna, PA","$631,666","Thousands of dollars"
"2001","42117","Tioga, PA","$799,107","Thousands of dollars"
"2001","42119","Union, PA","$1,074,042","Thousands of dollars"
"2001","42121","Venango, PA","$1,241,252","Thousands of dollars"
"2001","42123","Warren, PA","$1,002,757","Thousands of dollars"
"2001","42125","Washington, PA","$5,037,309","Thousands of dollars"
"2001","42127","Wayne, PA","$964,536","Thousands of dollars"
"2001","42129","Westmoreland, PA","$8,598,218","Thousands of dollars"
"2001","42131","Wyoming, PA","$752,518","Thousands of dollars"
"2001","42133","York, PA","$12,076,543","Thousands of dollars"
